# x,y,Bx,By,Bz,Psi
584.955,1137.68,-0.029838,0.00524992,0,0.802908
665.549,1148.92,-0.029838,0.00524993,0,0.802908
709.048,1140.41,-0.029838,0.00524993,0,0.802908
796.24,1101.12,-0.029838,0.00524994,0,0.802908
901.057,1082.08,-0.0207697,0.00995971,0,0.799382
867.319,1069.94,-0.0207697,0.00995971,0,0.799382
1074.61,1021.43,-0.0207697,0.00995974,0,0.799382
1030.02,1062.62,-0.0207697,0.00995973,0,0.799382
983.469,1044.08,-0.0207697,0.00995973,0,0.799382
934.902,1069.25,-0.0207697,0.00995972,0,0.799382
1096.08,997.373,-0.0207697,0.00995975,0,0.799382
1209.01,966.325,-0.0207697,0.00995976,0,0.799382
420.959,1155.49,-0.0298381,0.0052499,0,0.802908
464.096,1155.45,-0.0298381,0.0052499,0,0.802908
333.597,1134.62,-0.0298382,0.00524988,0,0.802908
637.089,1135.18,-0.029838,0.00524993,0,0.802908
831.552,1076.45,-0.0207697,0.0099597,0,0.799382
1033.78,1023.9,-0.0207697,0.00995974,0,0.799382
900.247,1048.71,-0.0207697,0.00995971,0,0.799382
1053.71,985.916,-0.0207697,0.00995974,0,0.799382
1102.96,957.726,-0.0207697,0.00995975,0,0.799382
1151.98,952.186,-0.0207697,0.00995976,0,0.799382
491.144,1136.96,-0.0298381,0.00524991,0,0.802908
377.674,1110.16,-0.0298381,0.0052499,0,0.802908
671.71,1114.27,-0.029838,0.00524993,0,0.802908
560.828,1099.47,-0.029838,0.00524992,0,0.802908
605.91,1109.47,-0.029838,0.00524993,0,0.802908
746.067,1103.59,-0.029838,0.00524994,0,0.802908
837.885,1044.18,-0.0207697,0.0099597,0,0.799382
801.006,1058.34,-0.0207697,0.0099597,0,0.799382
939.397,1033.02,-0.0207697,0.00995972,0,0.799382
1182.15,928.252,-0.0207697,0.00995977,0,0.799382
1232.34,923.45,-0.0207697,0.00995977,0,0.799382
456.112,1123.35,-0.0298381,0.00524991,0,0.802908
519.231,1111.63,-0.0298381,0.00524992,0,0.802908
333.797,1094,-0.0298382,0.00524989,0,0.802908
702.757,1081.11,-0.029838,0.00524994,0,0.802908
640.084,1105.23,-0.029838,0.00524993,0,0.802908
871.277,1027.49,-0.0207697,0.00995971,0,0.799382
769.576,1074.41,-0.029838,0.00524995,0,0.802908
1002.34,996.738,-0.0207697,0.00995974,0,0.799382
958.463,998.284,-0.0207697,0.00995973,0,0.799382
909.426,1011.63,-0.0207697,0.00995972,0,0.799382
1217.55,865.755,-0.0207697,0.00995978,0,0.799382
1255.67,880.575,-0.0207697,0.00995978,0,0.799382
1062.07,939.318,-0.0207697,0.00995975,0,0.799382
1192.15,894.979,-0.0207697,0.00995977,0,0.799382
1129.87,924.092,-0.0207697,0.00995976,0,0.799382
1257.89,831.585,-0.0207697,0.00995979,0,0.799382
1279,837.7,-0.0207697,0.00995979,0,0.799382
423.687,1099.82,-0.0298381,0.0052499,0,0.802908
487.482,1098.94,-0.0298381,0.00524991,0,0.802908
521.663,1068.49,-0.029838,0.00524992,0,0.802908
358.946,1065.96,-0.0298381,0.0052499,0,0.802908
658.34,1073.46,-0.029838,0.00524994,0,0.802908
610.445,1071.19,-0.029838,0.00524993,0,0.802908
840.082,1007.68,-0.0207697,0.00995971,0,0.799382
738.399,1061.53,-0.029838,0.00524995,0,0.802908
804.656,1020.37,-0.0207697,0.0099597,0,0.799382
765.035,1033.06,-0.0298379,0.00524995,0,0.802908
878.593,982.871,-0.0207697,0.00995972,0,0.799382
1021.17,965.88,-0.0207697,0.00995974,0,0.799382
1232.71,837.142,-0.0207697,0.00995978,0,0.799382
1094.98,911.798,-0.0207697,0.00995976,0,0.799382
1174.81,869.434,-0.0207697,0.00995977,0,0.799382
1147.88,891.172,-0.0207697,0.00995977,0,0.799382
1272.89,815.486,-0.0207697,0.00995979,0,0.799382
1296,815.6,-0.0207697,0.00995979,0,0.799382
1306.33,793.295,-0.0207697,0.0099598,0,0.799382
1341.67,815.6,-0.0207697,0.00995979,0,0.799382
1356.09,783.125,-0.0207697,0.0099598,0,0.799382
1387.33,815.6,-0.0207697,0.0099598,0,0.799382
1398.62,785.895,-0.0207697,0.0099598,0,0.799382
1433,815.6,-0.0207697,0.0099598,0,0.799382
570.157,1050.59,-0.029838,0.00524993,0,0.802908
397.328,1063.53,-0.0298381,0.00524991,0,0.802908
463.717,1074.37,-0.0298381,0.00524992,0,0.802908
327.86,1044.7,-0.0298381,0.0052499,0,0.802908
677.65,1043.1,-0.029838,0.00524995,0,0.802908
715.399,1030.78,-0.0298379,0.00524995,0,0.802908
841.741,975.033,-0.0207697,0.00995971,0,0.799382
978.214,950.129,-0.0207697,0.00995974,0,0.799382
1023.71,929.822,-0.0207697,0.00995975,0,0.799382
925.103,970.299,-0.0207697,0.00995973,0,0.799382
1192.83,836.573,-0.0207697,0.00995978,0,0.799382
1059.43,907.388,-0.0207697,0.00995976,0,0.799382
1113.38,889.212,-0.0207697,0.00995976,0,0.799382
1280.9,791.135,-0.0207697,0.00995979,0,0.799382
1252.67,803.111,-0.0207697,0.00995979,0,0.799382
1323.15,777.108,-0.0207697,0.0099598,0,0.799382
1433,780.733,-0.0207697,0.0099598,0,0.799382
543.532,1025.71,-0.029838,0.00524993,0,0.802908
576.98,1011.15,-0.029838,0.00524994,0,0.802908
432.225,1059.73,-0.0298381,0.00524991,0,0.802908
490.919,1051.21,-0.029838,0.00524992,0,0.802908
371.442,1019.6,-0.0298381,0.00524991,0,0.802908
641.126,1026.46,-0.029838,0.00524995,0,0.802908
604.879,1030.39,-0.029838,0.00524994,0,0.802908
816.68,987.297,-0.0207697,0.00995971,0,0.799382
776.895,985.047,-0.0207697,0.0099597,0,0.799382
857.176,950.493,-0.0207697,0.00995972,0,0.799382
1375.32,757.915,-0.0207697,0.0099598,0,0.799382
1219.63,805.254,-0.0207697,0.00995979,0,0.799382
1150.33,844.831,-0.0207697,0.00995978,0,0.799382
1072.5,875.594,-0.0207697,0.00995976,0,0.799382
1111.21,855.836,-0.0207697,0.00995977,0,0.799382
1296.78,766.777,-0.0207697,0.0099598,0,0.799382
1327.28,741.046,-0.0207697,0.0099598,0,0.799382
1406.94,762.396,-0.0207697,0.0099598,0,0.799382
540.88,979.857,-0.029838,0.00524994,0,0.802908
507.979,1018.44,-0.029838,0.00524993,0,0.802908
417.674,1031.09,-0.0298381,0.00524991,0,0.802908
458.718,1029.82,-0.029838,0.00524992,0,0.802908
321.924,995.4,-0.0298381,0.0052499,0,0.802908
674.037,1011.94,-0.0298379,0.00524995,0,0.802908
578.186,980.637,-0.029838,0.00524995,0,0.802908
615.871,985.589,-0.0298379,0.00524995,0,0.802908
820.024,948.353,-0.0207697,0.00995971,0,0.799382
738.708,995.603,-0.0298379,0.00524996,0,0.802908
890.108,931.483,-0.0207697,0.00995973,0,0.799382
1033.64,888.156,-0.0207697,0.00995976,0,0.799382
997.161,903.882,-0.0207697,0.00995975,0,0.799382
931.934,923.266,-0.0207697,0.00995974,0,0.799382
1189.57,794.033,-0.0207697,0.00995979,0,0.799382
1160.63,812.4,-0.0207697,0.00995978,0,0.799382
1264.34,763.142,-0.0207697,0.0099598,0,0.799382
1234.33,772.047,-0.0207697,0.00995979,0,0.799382
1393,721.813,-0.0207697,0.00995981,0,0.799382
1433,745.867,-0.0207697,0.00995981,0,0.799382
417.587,990.251,-0.029838,0.00524992,0,0.802908
360.929,976.39,-0.0298381,0.00524991,0,0.802908
698.73,992.234,-0.0298379,0.00524996,0,0.802908
655.644,983.375,-0.0298379,0.00524996,0,0.802908
579.015,945.946,-0.0298379,0.00524996,0,0.802908
848.594,919.105,-0.0207697,0.00995972,0,0.799382
747.214,950.247,-0.0207697,0.0099597,0,0.799382
961.533,906.11,-0.0207697,0.00995974,0,0.799382
1362.31,731.361,-0.0207697,0.00995981,0,0.799382
1210.81,778.402,-0.0207697,0.00995979,0,0.799382
1133.22,810.251,-0.0207697,0.00995978,0,0.799382
1040.56,853.713,-0.0207697,0.00995976,0,0.799382
1109.23,826.253,-0.0207697,0.00995977,0,0.799382
1079.15,841.952,-0.0207697,0.00995977,0,0.799382
1286.68,740.053,-0.0207697,0.0099598,0,0.799382
315.987,946.1,-0.0298381,0.00524991,0,0.802908
481.16,977.627,-0.029838,0.00524994,0,0.802908
547.671,936.064,-0.0298379,0.00524995,0,0.802908
818.578,891.963,-0.0207697,0.00995972,0,0.799382
785.205,926.078,-0.0207697,0.00995971,0,0.799382
716.495,962.882,-0.0298379,0.00524996,0,0.802908
862.029,884.274,-0.0207697,0.00995973,0,0.799382
898.251,880.303,-0.0207697,0.00995974,0,0.799382
1008.42,868.24,-0.0207697,0.00995976,0,0.799382
971.501,864.555,-0.0207697,0.00995975,0,0.799382
938.069,883.688,-0.0207697,0.00995974,0,0.799382
1353.63,704.67,-0.0207697,0.00995981,0,0.799382
1190.57,761.946,-0.0207697,0.00995979,0,0.799382
1163.32,766.177,-0.0207697,0.00995979,0,0.799382
1138.58,786.477,-0.0207697,0.00995978,0,0.799382
1215.51,749.964,-0.0207697,0.0099598,0,0.799382
1265.23,726.067,-0.0207697,0.0099598,0,0.799382
1241.11,736.791,-0.0207697,0.0099598,0,0.799382
1288.67,714.518,-0.0207697,0.00995981,0,0.799382
1433,711,-0.0207697,0.00995981,0,0.799382
374.544,941.36,-0.029838,0.00524992,0,0.802908
511.787,947.35,-0.029838,0.00524995,0,0.802908
413.575,947.979,-0.029838,0.00524993,0,0.802908
678.579,948.894,-0.0298379,0.00524996,0,0.802908
627.404,937.303,-0.0298379,0.00524996,0,0.802908
580.36,911.01,-0.0298379,0.00524996,0,0.802908
705.796,926.483,-0.0207697,0.00995969,0,0.799382
731.642,900.053,-0.0207697,0.0099597,0,0.799382
1310.84,695.972,-0.0207697,0.00995981,0,0.799382
1381.1,690.548,-0.0207697,0.00995981,0,0.799382
1109.37,786.931,-0.0207697,0.00995978,0,0.799382
1007.4,833.353,-0.0207697,0.00995976,0,0.799382
1041.03,814.728,-0.0207697,0.00995977,0,0.799382
1079.36,803.89,-0.0207697,0.00995978,0,0.799382
1409.9,685.737,-0.0207697,0.00995982,0,0.799382
349.1,911.971,-0.029838,0.00524992,0,0.802908
538.485,906.339,-0.0298379,0.00524996,0,0.802908
486.278,921.975,-0.029838,0.00524995,0,0.802908
451.929,944.518,-0.029838,0.00524994,0,0.802908
849.233,846.439,-0.0207697,0.00995973,0,0.799382
765.478,871.416,-0.0207697,0.00995971,0,0.799382
927.124,844.205,-0.0207697,0.00995975,0,0.799382
886.146,850.138,-0.0207697,0.00995974,0,0.799382
1334.86,678.408,-0.0207697,0.00995981,0,0.799382
1359.86,673.026,-0.0207697,0.00995982,0,0.799382
1195.56,729.275,-0.0207697,0.0099598,0,0.799382
1126.75,753.181,-0.0207697,0.00995979,0,0.799382
1163.16,737.704,-0.0207697,0.00995979,0,0.799382
1220.44,723.356,-0.0207697,0.0099598,0,0.799382
1272.89,696.225,-0.0207697,0.00995981,0,0.799382
1241.99,707.111,-0.0207697,0.00995981,0,0.799382
1390.99,662.65,-0.0207697,0.00995982,0,0.799382
1443.25,671.75,-0.0207697,0.00995982,0,0.799382
310.051,896.8,-0.0298381,0.00524992,0,0.802908
384.469,907.126,-0.029838,0.00524993,0,0.802908
452.521,905.382,-0.029838,0.00524995,0,0.802908
664.127,907.238,-0.0298379,0.00524997,0,0.802908
566.695,873.415,-0.0298379,0.00524997,0,0.802908
616.035,884.549,-0.0298379,0.00524997,0,0.802908
799.01,848.096,-0.0207697,0.00995972,0,0.799382
730.299,868.424,-0.0207697,0.0099597,0,0.799382
690.355,865.6,-0.0207697,0.00995969,0,0.799382
892.367,812.67,-0.0207697,0.00995975,0,0.799382
973.223,820.429,-0.0207697,0.00995976,0,0.799382
1314.73,666.127,-0.0207697,0.00995982,0,0.799382
1336.12,652.902,-0.0207697,0.00995982,0,0.799382
1081.28,764.611,-0.0207697,0.00995978,0,0.799382
1009.75,794.992,-0.0207697,0.00995977,0,0.799382
1046.63,777.621,-0.0207697,0.00995978,0,0.799382
1287.31,667.028,-0.0207696,0.00995981,0,0.799382
1207.52,697.7,-0.0207696,0.00995981,0,0.799382
1418.99,654.236,-0.0207697,0.00995982,0,0.799382
363.444,872.611,-0.029838,0.00524994,0,0.802908
417.842,894.449,-0.029838,0.00524994,0,0.802908
517.546,873.796,-0.0298379,0.00524996,0,0.802908
811.395,809.11,-0.0207697,0.00995973,0,0.799382
769.844,827.626,-0.0207697,0.00995972,0,0.799382
733.723,836.626,-0.0207697,0.00995971,0,0.799382
849.779,800.505,-0.0207697,0.00995974,0,0.799382
936.918,801.498,-0.0207697,0.00995976,0,0.799382
1365.25,641.469,-0.0207697,0.00995982,0,0.799382
1172.93,710.531,-0.0207696,0.0099598,0,0.799382
1135.71,716.868,-0.0207696,0.0099598,0,0.799382
1098.54,725.082,-0.0207696,0.00995979,0,0.799382
1244.92,664.699,-0.0207696,0.00995981,0,0.799382
1308.8,639.478,-0.0207696,0.00995982,0,0.799382
1402.31,622.061,-0.0207697,0.00995983,0,0.799382
1453.5,632.5,-0.0191554,0.0183709,0,0.787568
304.115,847.5,-0.029838,0.00524993,0,0.802908
342.839,838.651,-0.029838,0.00524994,0,0.802908
400.92,858.352,-0.029838,0.00524995,0,0.802908
478.257,879.304,-0.0298379,0.00524996,0,0.802908
450.091,848.389,-0.0298379,0.00524996,0,0.802908
533.774,837.915,-0.0298379,0.00524998,0,0.802908
651.988,863.478,-0.0298378,0.00524998,0,0.802908
589.333,835.272,-0.0298378,0.00524998,0,0.802908
871.522,770.355,-0.0207696,0.00995975,0,0.799382
974.74,777.594,-0.0207697,0.00995977,0,0.799382
1334.65,619.555,-0.0207696,0.00995982,0,0.799382
1055.52,734.998,-0.0207696,0.00995979,0,0.799382
1015.49,747.199,-0.0207696,0.00995978,0,0.799382
1276.94,632.757,-0.0207696,0.00995982,0,0.799382
1173.45,681.157,-0.0207696,0.00995981,0,0.799382
298.451,800.417,-0.029838,0.00524994,0,0.802908
374.835,815.111,-0.0298379,0.00524995,0,0.802908
495.017,849.398,-0.0298379,0.00524997,0,0.802908
822.493,768.68,-0.0207696,0.00995974,0,0.799382
627.039,834.501,-0.0298378,0.00524999,0,0.802908
564.717,798.787,-0.0298378,0.00524999,0,0.802908
775.445,793.569,-0.0207697,0.00995973,0,0.799382
741.213,803.488,-0.0207697,0.00995972,0,0.799382
662.384,825.5,-0.0207697,0.00995969,0,0.799382
701.978,811.68,-0.0207697,0.0099597,0,0.799382
907.845,780.086,-0.0207697,0.00995976,0,0.799382
938.232,758.381,-0.0207696,0.00995977,0,0.799382
1363.94,611.077,-0.0207696,0.00995983,0,0.799382
1144.21,687.217,-0.0207696,0.0099598,0,0.799382
1114.94,689.697,-0.0207696,0.0099598,0,0.799382
1071.93,698.633,-0.0207696,0.00995979,0,0.799382
1205.25,661.588,-0.0207696,0.00995981,0,0.799382
1303.93,604.52,-0.0207696,0.00995983,0,0.799382
1246.24,620.972,-0.0207696,0.00995982,0,0.799382
1433.97,602.088,-0.0191554,0.0183709,0,0.787568
334.969,789.735,-0.0298379,0.00524995,0,0.802908
414.66,817.647,-0.0298379,0.00524996,0,0.802908
495.417,807.584,-0.0298378,0.00524998,0,0.802908
530.993,805.171,-0.0298378,0.00524999,0,0.802908
604.441,804.6,-0.0298378,0.00524999,0,0.802908
898.128,740.482,-0.0207696,0.00995976,0,0.799382
854.932,727.953,-0.0207696,0.00995976,0,0.799382
973.158,735.744,-0.0207696,0.00995978,0,0.799382
1339.51,585.029,-0.0191554,0.0183709,0,0.787568
1380.13,585.785,-0.0191554,0.0183709,0,0.787568
1026.71,702.479,-0.0207696,0.00995979,0,0.799382
1220.25,636.154,-0.0207696,0.00995982,0,0.799382
1270.4,599.846,-0.0207696,0.00995983,0,0.799382
1139.07,657.928,-0.0207696,0.00995981,0,0.799382
1173.27,650.653,-0.0207696,0.00995981,0,0.799382
1411.3,585.674,-0.0191554,0.0183709,0,0.787568
1463.75,593.25,-0.0191554,0.0183709,0,0.787568
292.788,753.333,-0.029838,0.00524995,0,0.802908
353.573,757.978,-0.0298379,0.00524997,0,0.802908
398.604,775.196,-0.0298379,0.00524997,0,0.802908
448.849,791.188,-0.0298378,0.00524998,0,0.802908
783.723,753.785,-0.0207696,0.00995974,0,0.799382
806.024,730.152,-0.0207696,0.00995975,0,0.799382
530.196,772.49,-0.0298378,0.00525,0,0.802908
635.755,789.79,-0.0207697,0.00995969,0,0.799382
598.26,771.675,-0.0207697,0.00995968,0,0.799382
749.416,754.64,-0.0207696,0.00995973,0,0.799382
721.587,773.478,-0.0207697,0.00995972,0,0.799382
678.425,785.569,-0.0207697,0.0099597,0,0.799382
1000.49,718.894,-0.0207696,0.00995978,0,0.799382
928.47,718.7,-0.0207696,0.00995977,0,0.799382
1099.79,656.302,-0.0207696,0.00995981,0,0.799382
1046.93,679.121,-0.0207696,0.0099598,0,0.799382
1192.32,626.564,-0.0207696,0.00995982,0,0.799382
1216.13,599.704,-0.0207696,0.00995982,0,0.799382
1296.61,565.227,-0.0191554,0.0183709,0,0.787568
1243.15,591.826,-0.0207696,0.00995983,0,0.799382
1393.09,557.318,-0.0191554,0.0183709,0,0.787568
1432.79,562.589,-0.0191554,0.0183709,0,0.787568
324.599,737.088,-0.0298379,0.00524996,0,0.802908
766.443,724.343,-0.0207696,0.00995974,0,0.799382
564.268,769.508,-0.0298378,0.00525,0,0.802908
483.92,763.98,-0.0298378,0.00524999,0,0.802908
889.19,702.346,-0.0207696,0.00995977,0,0.799382
828.223,703.415,-0.0207696,0.00995976,0,0.799382
791.855,697.707,-0.0207696,0.00995975,0,0.799382
962.508,696.142,-0.0207696,0.00995978,0,0.799382
1361.66,559.993,-0.0191554,0.0183709,0,0.787568
1064.03,660.126,-0.0207696,0.0099598,0,0.799382
1025.03,655.246,-0.0207696,0.0099598,0,0.799382
996.627,690.021,-0.0207696,0.00995979,0,0.799382
1254.41,570.005,-0.0207696,0.00995983,0,0.799382
1225.2,563.554,-0.0207696,0.00995983,0,0.799382
1156.26,626.026,-0.0207696,0.00995982,0,0.799382
1474,554,-0.0191554,0.018371,0,0.787568
287.125,706.25,-0.0298379,0.00524996,0,0.802908
347.938,706.391,-0.0298378,0.00524998,0,0.802908
384.219,742.46,-0.0298378,0.00524998,0,0.802908
430.341,741.63,-0.0298378,0.00524999,0,0.802908
563.899,735.08,-0.0207697,0.00995967,0,0.799382
515.372,740.688,-0.0298378,0.00525,0,0.802909
658.739,758.956,-0.0207697,0.0099597,0,0.799382
620.333,740.489,-0.0207696,0.00995969,0,0.799382
690.105,754.01,-0.0207696,0.00995971,0,0.799382
717.124,726.108,-0.0207696,0.00995973,0,0.799382
855.524,689.065,-0.0207696,0.00995977,0,0.799382
818.654,672.632,-0.0207696,0.00995976,0,0.799382
918.397,678.507,-0.0207696,0.00995978,0,0.799382
1337.3,552.026,-0.0191554,0.0183709,0,0.787568
1363.58,525.413,-0.0191554,0.0183709,0,0.787568
1117.61,625.006,-0.0207696,0.00995981,0,0.799382
1081.74,625.641,-0.0207696,0.00995981,0,0.799382
1173.57,596.931,-0.0207696,0.00995982,0,0.799382
1272.63,549.412,-0.0191554,0.0183709,0,0.787568
1193.76,568.311,-0.0207696,0.00995983,0,0.799382
1409.09,524.457,-0.0191554,0.018371,0,0.787568
1443.81,518.912,-0.0191554,0.018371,0,0.787568
743.397,683.777,-0.0207696,0.00995974,0,0.799382
481.131,720.919,-0.0298377,0.00525001,0,0.802909
668.359,721.261,-0.0207696,0.00995971,0,0.799382
879.419,663.392,-0.0207696,0.00995978,0,0.799382
783.439,661.868,-0.0207696,0.00995976,0,0.799382
983.722,659.831,-0.0207696,0.00995979,0,0.799382
945.369,652.343,-0.0207696,0.00995979,0,0.799382
1300.87,535.796,-0.0191554,0.0183709,0,0.787568
1054.37,633.031,-0.0207696,0.00995981,0,0.799382
1233.63,532.972,-0.0191554,0.0183709,0,0.787568
1204.69,545.365,-0.0207696,0.00995984,0,0.799382
1134.74,593.965,-0.0207696,0.00995982,0,0.799382
1483.5,517.5,-0.0191555,0.018371,0,0.787568
1460,481,-0.0191555,0.018371,0,0.787568
1493,481,-0.0191555,0.018371,0,0.787568
314.392,673.259,-0.0298378,0.00524999,0,0.802908
389.131,708.461,-0.0298378,0.00524999,0,0.802908
524.19,707.545,-0.0298377,0.00525002,0,0.802909
593.236,707.158,-0.0207696,0.00995969,0,0.799382
845.512,648.669,-0.0207696,0.00995978,0,0.799382
804.385,632.291,-0.0207696,0.00995977,0,0.799382
905.429,638.122,-0.0207696,0.00995979,0,0.799382
1326.52,526.939,-0.0191554,0.0183709,0,0.787568
1389.21,495.702,-0.0191554,0.018371,0,0.787568
1274.65,521.991,-0.0191554,0.0183709,0,0.787568
1092.34,588.398,-0.0207696,0.00995982,0,0.799382
1064.8,604.209,-0.0207696,0.00995982,0,0.799382
1031.51,612.654,-0.0207696,0.00995981,0,0.799382
1002.63,633.577,-0.0207696,0.0099598,0,0.799382
1155.62,566.358,-0.0207696,0.00995983,0,0.799382
1176.29,541.496,-0.0207696,0.00995984,0,0.799382
1424.3,492.349,-0.0191554,0.018371,0,0.787568
346.018,654.263,-0.0298378,0.00525,0,0.802909
281.462,659.167,-0.0298378,0.00524998,0,0.802908
440.424,689.699,-0.0298377,0.00525001,0,0.802909
391.603,669.044,-0.0298377,0.00525001,0,0.802909
694.061,684.21,-0.0207696,0.00995973,0,0.799382
757.878,636.091,-0.0207696,0.00995976,0,0.799382
492.445,679.813,-0.0298377,0.00525003,0,0.802909
562.609,681.791,-0.0207696,0.00995968,0,0.799382
628.259,697.953,-0.0207696,0.00995971,0,0.799382
872.098,623.578,-0.0207696,0.00995979,0,0.799382
934.849,618.549,-0.0207696,0.0099598,0,0.799382
973,626.601,-0.0207696,0.0099598,0,0.799382
1300.18,505.379,-0.0191554,0.0183709,0,0.787568
1358.67,488.795,-0.0191554,0.018371,0,0.787568
1331.06,497.883,-0.0191554,0.0183709,0,0.787568
1253.16,507.995,-0.0191554,0.0183709,0,0.787568
1194.56,520.494,-0.0191554,0.0183709,0,0.787568
1118.09,558.726,-0.0207696,0.00995983,0,0.799382
1406.56,466.719,-0.0191554,0.018371,0,0.787568
1373.41,462.448,-0.0191554,0.018371,0,0.787568
309.419,640.225,-0.0298378,0.00525,0,0.802908
716.217,656.033,-0.0207696,0.00995974,0,0.799382
527.908,671.588,-0.0207696,0.00995967,0,0.799382
599.433,677.374,-0.0207696,0.0099597,0,0.799382
659.508,680.082,-0.0207696,0.00995972,0,0.799382
837.83,610.628,-0.0207696,0.00995979,0,0.799382
769.009,598.017,-0.0207696,0.00995978,0,0.799382
898.776,599.974,-0.0207696,0.0099598,0,0.799382
1269.47,488.703,-0.0191554,0.0183709,0,0.787568
1052.24,578.041,-0.0207696,0.00995982,0,0.799382
1001.59,607.085,-0.0207696,0.00995981,0,0.799382
1142.58,532.685,-0.0207696,0.00995984,0,0.799382
1234.89,488.314,-0.0191554,0.0183709,0,0.787568
1166.61,510.977,-0.0191554,0.0183709,0,0.787568
1206.26,492.89,-0.0191554,0.0183709,0,0.787568
1080.66,551.768,-0.0207696,0.00995983,0,0.799382
1435.45,462.916,-0.0191555,0.018371,0,0.787568
1339.81,461.926,-0.0191554,0.018371,0,0.787568
374.015,628.2,-0.0298377,0.00525003,0,0.802909
332.465,605.224,-0.0298377,0.00525002,0,0.802909
275.799,612.083,-0.0298378,0.00525,0,0.802908
434.591,654.605,-0.0298377,0.00525003,0,0.802909
406.83,639.431,-0.0298377,0.00525003,0,0.802909
466.113,641.5,-0.0298376,0.00525004,0,0.802909
677.645,639.141,-0.0207696,0.00995974,0,0.799382
724.488,621.846,-0.0207696,0.00995976,0,0.799382
514.517,639.372,-0.0207696,0.00995967,0,0.799382
551.606,640.66,-0.0207696,0.00995969,0,0.799382
588.019,640.574,-0.0207696,0.00995971,0,0.799382
629.217,657.843,-0.0207696,0.00995972,0,0.799382
865.526,587.324,-0.0207696,0.0099598,0,0.799382
807.555,596.611,-0.0207696,0.00995978,0,0.799382
926.749,584.155,-0.0207696,0.00995981,0,0.799382
974.274,581.348,-0.0207696,0.00995981,0,0.799382
1299.22,463.699,-0.0191554,0.018371,0,0.787568
1018.62,577.164,-0.0207696,0.00995982,0,0.799382
1104.89,517.841,-0.0207696,0.00995984,0,0.799382
1389.23,428.318,-0.0191555,0.018371,0,0.787568
1420.93,438.333,-0.0191555,0.018371,0,0.787568
1460,438.5,-0.0191555,0.018371,0,0.787568
1354.29,432.064,-0.0191554,0.018371,0,0.787568
396.663,606.906,-0.0298376,0.00525004,0,0.802909
435.651,601.342,-0.0298376,0.00525005,0,0.802909
371.012,595.331,-0.0298376,0.00525004,0,0.802909
900.618,555.832,-0.0207696,0.00995981,0,0.799382
728.467,577.565,-0.0207696,0.00995977,0,0.799382
831.906,575.298,-0.0207696,0.0099598,0,0.799382
794.139,564.805,-0.0207696,0.00995979,0,0.799382
1254.72,450.978,-0.0191554,0.0183709,0,0.787568
1046.42,541.832,-0.0207696,0.00995983,0,0.799382
1137.36,494.532,-0.0191554,0.0183709,0,0.787568
1206.88,463.908,-0.0191554,0.0183709,0,0.787568
1171.79,476.095,-0.0191554,0.0183709,0,0.787568
1077.87,526.4,-0.0207696,0.00995984,0,0.799382
1320.11,424.505,-0.0191554,0.018371,0,0.787568
300.075,582.332,-0.0298377,0.00525002,0,0.802909
395.805,570.227,-0.0298375,0.00525006,0,0.802909
496.011,598.434,-0.0207696,0.00995968,0,0.799382
699.614,598.418,-0.0207696,0.00995976,0,0.799382
539.249,602.036,-0.0207696,0.0099597,0,0.799382
580.246,604.222,-0.0207696,0.00995971,0,0.799382
625.432,610.931,-0.0207696,0.00995973,0,0.799382
945.939,555.306,-0.0207696,0.00995982,0,0.799382
760.785,556.402,-0.0207696,0.00995979,0,0.799382
857.23,553.14,-0.0207696,0.00995981,0,0.799382
1284.33,428.395,-0.0191554,0.018371,0,0.787568
1008.65,549.882,-0.0207696,0.00995982,0,0.799382
1063.63,502.628,-0.0207696,0.00995984,0,0.799382
1100.67,477.783,-0.0191554,0.0183709,0,0.787568
1407.14,403.726,-0.0191555,0.018371,0,0.787568
1347.89,396.103,-0.0191555,0.018371,0,0.787568
1434.23,411.413,-0.0191555,0.018371,0,0.787568
356.279,567.778,-0.0298376,0.00525005,0,0.802909
323.313,562.575,-0.0298376,0.00525005,0,0.802909
270.135,565,-0.0298377,0.00525002,0,0.802909
465.278,605.645,-0.0207696,0.00995966,0,0.799382
667.786,596.992,-0.0207696,0.00995975,0,0.799382
528.633,564.924,-0.0207696,0.00995971,0,0.799382
688.167,556.068,-0.0207696,0.00995977,0,0.799382
934.035,526.589,-0.0207696,0.00995983,0,0.799382
727.416,534.582,-0.0207696,0.00995979,0,0.799382
823.495,539.468,-0.0207696,0.00995981,0,0.799382
772.087,523.033,-0.0207696,0.0099598,0,0.799382
960.538,511.549,-0.0207696,0.00995983,0,0.799382
982.569,535.557,-0.0207696,0.00995983,0,0.799382
1253.74,420.709,-0.0191554,0.018371,0,0.787568
1221.08,430.124,-0.0191554,0.0183709,0,0.787568
1021.37,513.508,-0.0207696,0.00995984,0,0.799382
1139.31,451.359,-0.0191554,0.0183709,0,0.787568
1180.79,440.331,-0.0191554,0.0183709,0,0.787568
1383.32,385.921,-0.0191555,0.018371,0,0.787568
1423.17,375.673,-0.0191555,0.018371,0,0.787568
1460,396,-0.0191555,0.018371,0,0.787568
1303.75,392.172,-0.0191555,0.018371,0,0.787568
293.861,554.763,-0.0298376,0.00525004,0,0.802909
459.397,565.643,-0.0207696,0.00995967,0,0.799382
424.922,554.419,-0.0207696,0.00995965,0,0.799382
