-1.831670498376000111e+01,1.650239332070000120e-01,5.025740610453999918e-02,5.288358515135999777e-03,-2.437122342842999983e-03,-4.461891214719999866e-04,1.731631548110000064e-04,-1.588434781958999957e-05,4.482291414386000046e-07
2.143624996483000089e-01,-1.067658289372999947e-01,-5.304993033742999749e-03,8.289383645942000403e-03,-9.698773663344999641e-05,-4.470180279338000027e-04,7.944326905065999774e-05,-5.303688417551000387e-06,1.235167254501000090e-07
5.139117192662000233e-02,9.536923957409000271e-03,-1.306075129405000028e-02,-1.033166370333000019e-03,1.280464204774999946e-03,-8.453294908906999934e-05,-3.040874906105000110e-05,4.747888095497999904e-06,-1.923953750573999888e-07
-9.896180369558999802e-04,6.315097684975999950e-03,2.655464630307999979e-03,-1.365781346175000063e-03,-1.859939123742999911e-04,1.237942304972000087e-04,-1.588253432931999835e-05,6.603560345800000186e-07,-1.970606344918000174e-09
-2.495327546080000104e-03,-1.265503371044000066e-03,7.569269700468000441e-04,2.756946036256999817e-04,-1.107375149384000058e-04,-7.217379426085000009e-06,5.769971321188000092e-06,-6.717311113584000222e-07,2.440961351104000153e-08
-2.417046684096999933e-05,-6.945512319613000602e-05,-2.956984088727999840e-04,2.318277483195000087e-05,3.704494397140000237e-05,-6.066558692480000172e-06,-4.951573401626000252e-07,1.437520597154000085e-07,-6.998724470004000101e-09
1.177406072793000017e-04,3.698501620364999992e-05,3.424317896619000256e-05,-9.815693511794000811e-06,-4.285719813022000074e-06,1.169257650609000041e-06,-4.968953461875000276e-10,-1.618948982477000041e-08,9.440094842562000322e-10
-1.483036457977999947e-05,-3.348172574417000054e-06,-1.527018819072000053e-06,8.362050692461999742e-07,2.058392726952999932e-07,-7.463594884927999735e-08,5.924370389093000351e-10,1.078208689228999942e-09,-6.619767848463999500e-11
5.351909441226000251e-07,9.728230870241999430e-08,1.676354786071999875e-08,-2.237567830699000011e-08,-3.081685803820000140e-09,1.450862501120999988e-09,4.434231893203999748e-11,-3.324377862622000008e-11,1.935019679501000090e-12
